businessentityid,title,firstname,middlename,lastname,persontype,namestyle,suffix,modifieddate,rowguid,emailpromotion
9607,,Rebecca,W,Turner,IN,f,,2014-05-21 00:00:00,17ad7615-dbe1-4b64-b081-379215b0a5c3,0
9608,,Madeline,,Turner,IN,f,,2014-04-18 00:00:00,995a0a1e-1b48-49e6-a274-f30e600c6679,0
9609,,Kristi,,Carlson,IN,f,,2014-01-13 00:00:00,5d4bb9b7-e3da-4724-84e3-10cee86eb572,0
9610,,Sophia,,Turner,IN,f,,2012-06-12 00:00:00,05524073-a6a7-4f1d-b55a-d966e1f53608,1
9611,,Mary,,Turner,IN,f,,2013-12-08 00:00:00,ebc09517-24c5-420f-bc87-1a8400d7dbb5,0
9612,,Amber,,Turner,IN,f,,2013-12-16 00:00:00,326d6f4e-c50a-48c3-8d62-ed2407d5471d,0
9613,,Kristi,D,Suarez,IN,f,,2012-11-28 00:00:00,d6d44105-b68d-4a74-8437-52bd0f0bdd12,1
9614,,Courtney,A,Turner,IN,f,,2011-12-06 00:00:00,5e59ebc6-d845-464e-af60-28823e884a8f,2
9615,,Jenna,,Turner,IN,f,,2013-12-04 00:00:00,e9eb6b0f-afb6-4c85-bcec-b8899ea84a3b,0
9616,,Kristi,A,Saunders,IN,f,,2014-02-02 00:00:00,6f67e2dc-4dd0-4194-87a7-95ee3dc07ba5,0
9617,,Jordan,B,Turner,IN,f,,2012-07-23 00:00:00,7338cfa4-ac11-4bac-b2c8-0b23100ddc32,0
9618,,Sierra,L,Turner,IN,f,,2014-05-25 00:00:00,e475c2b8-181b-4f59-98ec-ba0725ad672f,2
9619,,Bailey,,Turner,IN,f,,2014-04-20 00:00:00,2b26abad-8f6c-4c30-843d-f0fdec08746f,0
9620,,Ebony,A,Suri,IN,f,,2013-06-21 00:00:00,d4ee74f5-54f2-4d4c-850b-23bb4c9dbd17,2
9621,,Gabriella,M,Turner,IN,f,,2014-04-12 00:00:00,3bd3f4c2-e2bf-4cef-8595-6601b28dc6b8,0
9622,,Gilbert,,Goel,IN,f,,2013-04-26 00:00:00,e472dd2b-22bf-4911-a6dc-a441f90d26c9,2
9623,,Ebony,,Chandra,IN,f,,2011-09-30 00:00:00,17304b30-5298-4e36-8f47-d75042247aa0,0
9624,,Masaki,,Umeda,IN,f,,2013-09-11 00:00:00,72c55640-623e-4643-b8dc-cbb4604f8b50,0
9625,,Janet,M,Turner,IN,f,,2013-08-05 00:00:00,35acf121-ac39-4e75-b789-b73514e76def,1
9626,,Ebony,,Patel,IN,f,,2014-04-05 00:00:00,2d36525e-0cd2-47ab-b53c-b3555687a61b,0
9627,,Savannah,E,Turner,IN,f,,2013-11-30 00:00:00,e1902318-ae8e-4e6a-a3bb-34c60d8b2647,0
9628,,Ebony,,Vance,IN,f,,2013-12-24 00:00:00,38e87e17-70e9-464c-9b3f-66600ed6f96e,1
9629,,Kaylee,M,Turner,IN,f,,2013-12-05 00:00:00,5aaa9162-ca60-44e4-af14-4a08559de89c,2
9630,,Allison,A,Turner,IN,f,,2014-05-15 00:00:00,2c96be10-6e55-4e60-adc6-1ec106f0a89e,1
9631,,Ebony,,Malhotra,IN,f,,2013-11-04 00:00:00,3460fd52-0a57-4d3e-966c-f6de2fb93858,2
9632,,Ebony,C,Sai,IN,f,,2013-02-10 00:00:00,5bb0d248-5e9c-4498-8bcb-af4b79030463,0
9633,,Andrea,A,Turner,IN,f,,2012-06-19 00:00:00,e938c90f-da3d-4498-b20d-9a5b286c377c,0
9634,,Ebony,,Arun,IN,f,,2014-06-19 00:00:00,0165e958-43d1-4ef8-9448-21f96aaa6ec5,0
9635,,Ebony,,Madan,IN,f,,2014-06-23 00:00:00,e00287fb-528a-4c21-b274-d681b60ecf97,0
9636,,Chloe,K,Phillips,IN,f,,2014-05-21 00:00:00,ea8ac4df-08bc-48de-b9a4-3cf7bd65c1da,2
9637,,Julia,,Phillips,IN,f,,2013-11-19 00:00:00,05957421-024d-41ae-b70c-0469cd9b8647,1
9638,,Ebony,A,Srini,IN,f,,2013-02-12 00:00:00,4fcf470c-be7e-4feb-bd82-6a6f55a19827,0
9639,,Ebony,,Prasad,IN,f,,2013-04-05 00:00:00,c3d40b4a-fa93-4e85-b527-fa59f0610338,0
9640,,Gilbert,,Becker,IN,f,,2011-11-21 00:00:00,98b368c0-f6bc-4856-bf6f-ab1e3176fb25,1
9641,,Ebony,,Sara,IN,f,,2012-11-30 00:00:00,f95abc02-cb04-4196-92b9-4b87dc32e6fa,0
9642,,Jennifer,A,Phillips,IN,f,,2014-04-08 00:00:00,1a526077-7b13-466a-9f7d-c34da0c37247,2
9643,,Ebony,J,Rana,IN,f,,2014-06-16 00:00:00,aa3967a8-dbd0-4252-ad9d-c6ce9e7b2322,2
9644,,Kaitlyn,W,Phillips,IN,f,,2014-01-07 00:00:00,5a84ba7c-f620-474f-b8c2-be8b76b375b6,2
9645,,Ebony,,Raman,IN,f,,2013-07-30 00:00:00,b1bc4098-a2ed-47a6-959b-a96019721215,0
9646,,Morgan,,Phillips,IN,f,,2011-06-14 00:00:00,bc5456a1-2b51-4d35-ab6a-af0e72550f8d,1
9647,,Isabella,,Phillips,IN,f,,2014-03-11 00:00:00,f4cfda3e-3c81-4c25-88b8-4c0020bb9605,2
9648,,Ebony,K,Subram,IN,f,,2013-12-15 00:00:00,12e520a1-3aea-4f1d-8aa5-00ad8850273d,0
9649,,Natalie,,Phillips,IN,f,,2013-06-09 00:00:00,e5f2d139-b396-42b2-8d01-6739c081599a,1
9650,,Ebony,J,Mehta,IN,f,,2012-10-11 00:00:00,13005a29-6654-4d5f-9f1d-e86f38ad1ce0,0
9651,,Ebony,S,Garcia,IN,f,,2012-01-19 00:00:00,a3f5c8ec-f294-46f9-89a1-8883fd870100,0
9652,,Ebony,,Fernandez,IN,f,,2014-06-07 00:00:00,5d8743fc-bb01-4cb5-8b73-9be9a5feb850,0
9653,,Ebony,,Lopez,IN,f,,2014-06-12 00:00:00,ba1ed8b0-01b8-4694-82d7-acad8709311e,2
9654,,Sydney,,Phillips,IN,f,,2014-04-24 00:00:00,cbffa69d-397c-4677-ad8f-6681bcac865d,0
9655,,Ebony,,Martinez,IN,f,,2014-01-02 00:00:00,6e8e62fc-3367-464f-967b-c3df8e8d47e0,2
9656,,Katherine,S,Phillips,IN,f,,2014-03-30 00:00:00,42861135-bc98-4380-9e30-2e5040b5d2da,0
9657,,Ebony,,Gonzalez,IN,f,,2011-07-04 00:00:00,892b04b7-535e-447e-9f6e-c20f45494f4d,0
9658,,Amanda,G,Phillips,IN,f,,2013-08-25 00:00:00,358c7ae1-f516-4555-9d36-e930bdf745b0,1
9659,,Gilbert,,Raji,IN,f,,2013-12-15 00:00:00,2e93355c-c5b9-499d-9eb5-a98145df3b11,2
9660,,Ebony,,Rodriguez,IN,f,,2013-12-10 00:00:00,a3f56e76-4253-44d4-8d13-527afba2ae93,0
9661,,Hailey,,Phillips,IN,f,,2014-03-03 00:00:00,5bb0abbf-0c07-493c-97f3-fbc6faf9f091,0
9662,,Maria,I,Phillips,IN,f,,2014-05-09 00:00:00,d03c54ad-c1e1-485f-aec9-3be1515b20a1,0
9663,,Ebony,M,Perez,IN,f,,2012-09-24 00:00:00,cd3bc8b2-7433-4efa-bf07-75831885948c,0
9664,,Haley,B,Phillips,IN,f,,2014-05-02 00:00:00,0d8f946c-23fc-4a61-b2fd-8c622f3b6db9,0
9665,,Ebony,F,Martin,IN,f,,2013-04-06 00:00:00,362cc3a8-9bf3-4477-a25d-04882f5751a0,1
9666,,Rebecca,,Phillips,IN,f,,2011-12-24 00:00:00,4ecd358c-6db9-4c67-b86d-a51d96eab272,2
9667,,Madeline,R,Phillips,IN,f,,2014-05-28 00:00:00,34a434b2-24b5-45ae-98a1-42ef17e80507,2
9668,,Ebony,C,Gomez,IN,f,,2014-06-02 00:00:00,e0e463b1-92a1-4881-a8f2-e84729945afc,0
9669,,Ebony,,Ruiz,IN,f,,2014-04-17 00:00:00,e0b1ad87-dfad-402f-b9c0-0ed3ecbc67dc,0
9670,,Sophia,M,Phillips,IN,f,,2013-07-14 00:00:00,83e157d7-d8f9-47ff-8336-791f0b0463e9,0
9671,,Ebony,,Diaz,IN,f,,2013-08-05 00:00:00,b5da61bf-c87d-4738-9666-f058940532fd,1
9672,,Mary,,Phillips,IN,f,,2013-07-18 00:00:00,ae4fb07a-f02f-4885-bacc-90c6450774da,2
9673,,Amber,,Phillips,IN,f,,2013-11-06 00:00:00,5b433917-cc02-4ab4-bf4c-ae342900e1ef,0
9674,,Courtney,,Phillips,IN,f,,2011-10-08 00:00:00,52ba0dbc-e82f-4347-b858-3f198a499559,0
9675,,Ebony,S,Hernandez,IN,f,,2013-01-19 00:00:00,25644b3c-152b-40a1-abd5-4058c65bd6cf,1
9676,,Jenna,T,Phillips,IN,f,,2014-02-06 00:00:00,70cb329a-16f3-4131-a243-789aee081520,0
9677,,Jordan,,Phillips,IN,f,,2013-09-05 00:00:00,8d662e93-bf91-49f1-88f4-fbb25e026b6b,0
9678,,Ebony,M,Alvarez,IN,f,,2014-04-22 00:00:00,35d410ca-013d-48cc-b1da-344169f7df75,1
9679,,Sierra,J,Phillips,IN,f,,2014-06-07 00:00:00,c592003a-c13c-4a82-8077-43a1d93d18b6,1
9680,,Ebony,,Jimenez,IN,f,,2012-04-10 00:00:00,c37028aa-6c4b-4dc1-abdd-c04637fe8779,0
9681,,Gilbert,I,Ferrier,IN,f,,2013-11-16 00:00:00,b6bd24b5-7336-4b51-9b7d-2623be766104,1
9682,,Ebony,J,Moreno,IN,f,,2012-10-20 00:00:00,b8cf08ed-076f-428e-9aa4-c778473e8b63,1
9683,,Bailey,,Phillips,IN,f,,2013-08-07 00:00:00,f2811b3a-c6d6-4c35-b69d-cb4979fcf9b3,0
9684,,Ebony,,Munoz,IN,f,,2012-11-16 00:00:00,f792dfaa-b5b1-420a-92b9-ab2ed47ae8c0,0
9685,,Mackenzie,,Phillips,IN,f,,2013-08-03 00:00:00,a74a3a62-2b2a-4ca6-ae18-fb35bb3e42c2,0
9686,,Ebony,E,Ashe,IN,f,,2011-06-16 00:00:00,fab4f6df-788b-4737-b123-73f5dc9ae89e,2
9687,,Gabriella,,Phillips,IN,f,,2013-08-17 00:00:00,f38157b6-785a-4b55-8c41-b94e8df10d1d,0
9688,,Ebony,A,Romero,IN,f,,2014-05-06 00:00:00,177f1fd2-1f6d-443e-8c47-94f339a9129d,0
9689,,Sara,A,Phillips,IN,f,,2013-12-27 00:00:00,3cebfab5-1f29-496f-b43e-5e7fc6523f93,1
9690,,Jada,S,Phillips,IN,f,,2013-11-12 00:00:00,6f7961f5-ba43-4429-9470-d26386339666,0
9691,,Katelyn,R,Phillips,IN,f,,2012-12-02 00:00:00,de7fdd3a-67e2-47b9-a0ec-4ae4a964ef67,2
9692,,Ebony,R,Gutierrez,IN,f,,2011-11-02 00:00:00,59913cea-4657-4026-a012-84006405438a,0
9693,,Savannah,,Phillips,IN,f,,2013-11-04 00:00:00,45d292a4-72e0-426e-b204-9fcb0a0d614f,1
9694,,Carol,A,Torres,IN,f,,2014-05-29 00:00:00,af992241-3442-4ade-a256-94795359cde6,0
9695,,Ebony,R,Dominguez,IN,f,,2013-07-30 00:00:00,385b71b6-314e-4cec-b297-9304dda19176,1
9696,,Kaylee,,Phillips,IN,f,,2012-12-30 00:00:00,01ca48dc-a0b0-41fb-bf6c-b20317a5dde7,0
9697,,Allison,,Phillips,IN,f,,2013-09-19 00:00:00,82203744-d554-4b36-ba6d-c144ee01edc2,0
9698,,Ebony,E,Gill,IN,f,,2013-10-14 00:00:00,1f34c341-e76b-42bb-af07-9028580872f9,0
9699,,Andrea,,Phillips,IN,f,,2013-10-26 00:00:00,1632d818-b2d3-4294-b329-7dddda028d88,1
9700,,Chloe,,Campbell,IN,f,,2013-07-02 00:00:00,bd09fbda-8404-44a0-8a03-c0c309ae2131,0
9701,,Julia,D,Campbell,IN,f,,2013-10-03 00:00:00,c344bc56-8965-457c-a941-e0a1d49f3eda,0
9702,,Ebony,B,Vazquez,IN,f,,2014-04-29 00:00:00,b56eb4b8-be00-4276-9805-787398afa3c2,1
9703,,Jennifer,W,Campbell,IN,f,,2014-02-22 00:00:00,3e72e59c-51a6-487c-9b50-075e267c42c2,2
9704,,Damien,,He,IN,f,,2013-10-14 00:00:00,7b31a72d-01f5-4fd0-99ba-ab9f29aaf52c,0
9705,,Arturo,V,Zhang,IN,f,,2014-01-20 00:00:00,19ca79f9-24b6-4245-bcc5-28ce9f4c705c,0
9706,,Ebony,J,Blanco,IN,f,,2014-02-23 00:00:00,7e3527f6-7911-490b-87ac-c8a6b75cbd7c,2
9707,,Carol,,Serrano,IN,f,,2013-07-02 00:00:00,e021cdf1-8487-45de-a73b-f8c6e8853389,0
9708,,Ebony,,Ramos,IN,f,,2012-11-23 00:00:00,ffd33860-c089-4162-913e-58a687fa43eb,0
9709,,Kaitlyn,,Campbell,IN,f,,2013-06-08 00:00:00,5e00eb2f-81a2-4444-b56d-88fc7b1db2db,2
9710,,Morgan,W,Campbell,IN,f,,2013-08-02 00:00:00,a62dc5ec-2388-48be-a52f-5762d0b3ea0d,1
9711,,Isabella,C,Campbell,IN,f,,2012-07-29 00:00:00,d79fd96d-bbf1-4dcb-b873-52f3a9e5eefc,0
9712,,Ebony,,Carlson,IN,f,,2012-12-04 00:00:00,385dd512-df2d-4fd4-ba3f-9a9f6e3e9bf2,1
9713,,Natalie,L,Campbell,IN,f,,2014-05-30 00:00:00,353126e7-bf26-4891-85f0-7a0fe55b29d3,1
9714,,Alexandra,K,Campbell,IN,f,,2014-04-30 00:00:00,10a01683-0a88-4253-af09-efd03c118e1d,0
9715,,Ebony,,Suarez,IN,f,,2014-06-29 00:00:00,dc80dbda-c917-48fe-b4d5-61a568fd58ff,1
9716,,Sydney,,Campbell,IN,f,,2014-04-23 00:00:00,b3c098d2-5fbe-4ece-956a-6d7d8f4af371,0
9717,,Ebony,I,Sanz,IN,f,,2012-07-26 00:00:00,04891ea5-0ef9-434b-a8e1-6e5c60f01e3d,2
9718,,Katherine,P,Campbell,IN,f,,2014-03-05 00:00:00,1c840590-e75d-4b3b-a2d4-d76d3e3163ad,1
9719,,Carol,K,Rubio,IN,f,,2013-08-18 00:00:00,7f1ebe7a-6558-4140-9f26-2dc390f00245,0
9720,,Amanda,,Campbell,IN,f,,2014-04-15 00:00:00,9187996b-57bd-4bde-92d1-9a5bec6d0da9,0
9721,,Deanna,,Suri,IN,f,,2014-01-20 00:00:00,754a62f0-c647-4732-90b4-62b8e3c01fc9,1
9722,,Stephanie,D,Campbell,IN,f,,2013-09-13 00:00:00,c95f0e50-45f7-4dc8-9725-a1776296fedc,0
9723,,Deanna,D,Kapoor,IN,f,,2012-11-05 00:00:00,37519412-1ebd-4b00-b897-2860fd3a7501,0
9724,,Hailey,,Campbell,IN,f,,2013-06-30 00:00:00,51683927-8a05-49f0-a5de-41e2cd6b234b,0
9725,,Deanna,,Chandra,IN,f,,2013-04-06 00:00:00,5a822dbd-26ae-43f2-8f74-4e6fa7c7d639,2
9726,,Maria,,Campbell,IN,f,,2014-05-09 00:00:00,b8ee92ac-49ed-428b-9a51-47542802a4eb,1
9727,,Gabrielle,C,Cannata,IN,f,,2013-12-12 00:00:00,d46e0db7-2e75-4c8f-a310-5c7aad554737,2
9728,,Arturo,A,Wang,IN,f,,2013-08-02 00:00:00,098fbbbe-040a-428d-838a-b61cd6a3bc5c,0
9729,,Deanna,H,Patel,IN,f,,2013-04-12 00:00:00,d1fe8a69-b47c-46ef-990b-b2f03670b0da,0
9730,,Deanna,L,Weber,IN,f,,2013-02-08 00:00:00,169adf36-75dd-4d3a-9617-8451dba48c9e,1
9731,,Haley,L,Campbell,IN,f,,2014-02-18 00:00:00,522713c5-8342-4677-bfe1-961bc5022441,0
9732,,Rebecca,,Campbell,IN,f,,2014-03-27 00:00:00,bc9fc935-ff89-4920-8c28-9daeb5be6dec,1
9733,,Deanna,M,Malhotra,IN,f,,2014-05-21 00:00:00,26bdbbea-a715-4ad2-9dde-b7d0c8c1559f,1
9734,,Madeline,,Campbell,IN,f,,2012-05-11 00:00:00,19640541-9bc7-49e1-8a08-16a514111762,0
9735,,Sophia,,Campbell,IN,f,,2013-08-13 00:00:00,2cf6bfb6-df6d-42d5-b2ff-a234d1f2216a,1
9736,,Deanna,D,Sai,IN,f,,2011-12-17 00:00:00,36a650c5-7db1-43e9-bf50-8dbfc4d3fe44,1
9737,,Amber,,Campbell,IN,f,,2013-11-14 00:00:00,63d24cbb-6e16-4ce0-a26a-2080b1a0750d,0
9738,,Courtney,,Campbell,IN,f,,2013-07-21 00:00:00,e1589d85-31f7-4706-bbfb-fe6a12b9c330,0
9739,,Jenna,A,Campbell,IN,f,,2013-09-18 00:00:00,9cddf6f5-8465-4e26-8026-9cffd9dfe589,1
9740,,Jordan,T,Campbell,IN,f,,2011-09-11 00:00:00,9f1b2edd-3d48-4369-95b3-bca66492246f,0
9741,,Sierra,M,Campbell,IN,f,,2013-10-05 00:00:00,3346afd7-5581-4a2d-a9c5-ed2cb817a34d,0
9742,,Deanna,,Ashe,IN,f,,2012-04-12 00:00:00,a8a2a636-fdb9-483b-86b1-0c7bffe39466,1
9743,,Mackenzie,T,Campbell,IN,f,,2012-03-02 00:00:00,66e0f2c2-5f79-4d07-8247-9a3fee4e53e2,1
9744,,Deanna,C,Madan,IN,f,,2014-03-19 00:00:00,086e49bb-28fc-46a6-80c6-e0bcd7b9e386,1
9745,,Deanna,,Srini,IN,f,,2013-03-24 00:00:00,bc49e4f3-d85a-4d42-9331-b236418bfa1a,1
9746,,Deanna,,Prasad,IN,f,,2011-12-27 00:00:00,2ea1639d-8bb9-410b-af26-6bdee28a66cb,2
9747,,Gabriella,,Campbell,IN,f,,2013-10-02 00:00:00,915ea3dc-2cc6-4b66-8e2c-ce6127d1c1cd,0
9748,,Sara,,Campbell,IN,f,,2014-03-15 00:00:00,bf874277-f9d8-44d8-9522-cdb373f25f74,0
9749,,Jada,F,Campbell,IN,f,,2013-12-07 00:00:00,5a0c4681-d215-4da7-a41a-149b104826cf,2
9750,,Deanna,S,Sara,IN,f,,2013-10-29 00:00:00,05c32ca0-fadc-4374-a27e-3c84a4bcda03,1
9751,,Katelyn,E,Campbell,IN,f,,2013-09-25 00:00:00,5a44c837-297f-4109-a718-28acc040dd0c,2
9752,,Arturo,V,Chen,IN,f,,2013-09-21 00:00:00,c7d578db-2e0a-4bf8-ab2c-1de1abf40793,0
9753,,Deanna,H,Raman,IN,f,,2013-10-23 00:00:00,e35f24c0-ba6d-474e-a901-03a4287ba2f1,0
9754,,Deanna,,Subram,IN,f,,2014-01-22 00:00:00,b6f007e5-b6ed-4b9e-99f6-dcf6aed89af3,1
9755,,Deanna,P,Mehta,IN,f,,2011-08-10 00:00:00,83dccc18-cd25-47f2-a4d2-bbfe0399049d,0
9756,,Savannah,,Campbell,IN,f,,2013-05-03 00:00:00,1c800461-d70f-417e-8e8d-b5d5239195da,1
9757,,Deanna,S,Garcia,IN,f,,2012-10-16 00:00:00,4cdef78f-094c-4d3f-abc4-3e0b64b241c2,1
9758,,Deanna,,Fernandez,IN,f,,2014-01-12 00:00:00,0e4cbf2d-72ed-44d8-b178-afe83a63db12,2
9759,,Deanna,L,Lopez,IN,f,,2013-03-04 00:00:00,34d0808e-a27a-4149-bcfa-3a9b45e3d075,2
9760,,Kaylee,E,Campbell,IN,f,,2014-05-07 00:00:00,976447e9-a680-47b4-b87e-70c9161144b4,0
9761,,Allison,,Campbell,IN,f,,2014-02-28 00:00:00,2c7c67c5-91ad-41d5-a6e4-4fdfae1596b6,1
9762,,Deanna,,Martinez,IN,f,,2012-11-29 00:00:00,f518fe8d-4eb7-44e3-9d08-102b1607c182,1
9763,,Andrea,,Campbell,IN,f,,2013-12-10 00:00:00,b8711bae-6ba4-4a4c-80c5-1ed8fe6e28e8,1
9764,,Deanna,S,Gonzalez,IN,f,,2013-03-09 00:00:00,6a8f4782-6f02-4f02-a833-7a274456a5f8,2
9765,,Chloe,J,Parker,IN,f,,2014-06-25 00:00:00,1715eeb6-f7f4-42df-a64b-d6121ddeb1e8,0
9766,,Judith,F,Parker,IN,f,,2013-07-11 00:00:00,33765781-1b8c-4236-8759-3a36aa117938,0
9767,,Deanna,,Rodriguez,IN,f,,2013-06-11 00:00:00,27a6673f-e3a8-41e8-a98f-9ffdd9b1fa77,0
9768,,Arturo,,Li,IN,f,,2013-11-18 00:00:00,3a75e288-ade1-4589-b2af-9f452b0eb629,2
9769,,Deanna,,Perez,IN,f,,2012-05-06 00:00:00,d1a095f4-b448-4533-8976-2004d58b6ae6,0
9770,,Jennifer,D,Parker,IN,f,,2011-09-22 00:00:00,06858b9c-7b81-475d-857d-105eed7fa74b,1
9771,,Deanna,,Martin,IN,f,,2012-11-24 00:00:00,a5d44947-b8c2-4174-8bf7-3148d5dcb23b,1
9772,,Kaitlyn,M,Parker,IN,f,,2014-05-17 00:00:00,37661f74-0878-42f0-ac2f-aea9e90b00d5,0
9773,,Morgan,S,Parker,IN,f,,2013-08-15 00:00:00,0dab8096-d475-459e-8e9e-07b742d58f33,0
9774,,Deanna,,Gomez,IN,f,,2012-07-24 00:00:00,de09fb6f-e044-4828-b1cd-568c3e9dd0da,2
9775,,Isabella,L,Parker,IN,f,,2014-01-14 00:00:00,7e5664c8-69da-4428-b282-b68914c043ee,2
9776,,Natalie,A,Parker,IN,f,,2012-07-30 00:00:00,c9d286ed-e435-4f71-a24b-be850c3f0d4a,0
9777,,Alexandra,G,Parker,IN,f,,2014-03-15 00:00:00,7c084c1a-1fbb-44eb-abe8-95fcc56fd218,1
9778,,Sydney,,Parker,IN,f,,2013-08-26 00:00:00,b04d484d-cc4f-4ecb-bfa1-e4563c54462c,0
9779,,Deanna,N,Ruiz,IN,f,,2014-02-17 00:00:00,ffff4f5e-57d3-4724-bff5-5367b26844c2,0
9780,,Deanna,D,Diaz,IN,f,,2012-12-17 00:00:00,551f2e94-2b79-4cb4-9923-72c951e09e83,1
9781,,Deanna,R,Hernandez,IN,f,,2013-01-20 00:00:00,0336194a-4d98-47d3-bd1b-f7d23f35d2bb,0
9782,,Katherine,,Parker,IN,f,,2013-07-16 00:00:00,7ec99b3f-9860-4ee4-949a-7dc830aeab20,2
9783,,Deanna,K,Alvarez,IN,f,,2013-11-04 00:00:00,62b2cf5c-2d3e-489f-aff9-567b12c93ea7,0
9784,,Deanna,,Jim̩nez,IN,f,,2013-08-09 00:00:00,a16f556b-685e-4bed-a6a4-8ea93f47e61a,0
9785,,Amanda,,Parker,IN,f,,2013-12-12 00:00:00,f9162aee-59dd-4a69-81dc-9a88aff68054,0
9786,,Stephanie,J,Parker,IN,f,,2013-08-17 00:00:00,7ad665d3-cfa2-4555-aa2a-8f6c9fe7966b,2
9787,,Deanna,,Moreno,IN,f,,2014-03-24 00:00:00,8c570a2f-5267-4ac9-8ce9-e6175e124637,1
9788,,Hailey,J,Parker,IN,f,,2014-06-02 00:00:00,aebe905b-08b6-4415-aadf-b48934e65510,2
9789,,Arturo,,Liu,IN,f,,2013-08-22 00:00:00,f93c92de-c9d8-44f8-bfa5-9caf1dbd41b1,0
9790,,Deanna,,Munoz,IN,f,,2011-07-06 00:00:00,bed9fe74-563a-460b-b834-00740b26fde6,2
9791,,Gabrielle,,Parker,IN,f,,2014-02-27 00:00:00,cdd270f0-028f-44fc-ad6f-d1b2b053b703,0
9792,,Haley,,Parker,IN,f,,2013-08-07 00:00:00,5ee6463b-47d8-4466-b892-f506275c5f4f,2
9793,,Deanna,A,Alonso,IN,f,,2012-09-20 00:00:00,56b38207-1c71-4912-b020-eef3908a9249,1
9794,,Rebecca,L,Parker,IN,f,,2013-06-30 00:00:00,44fd21b4-b716-4cd2-b2a8-32228b3d5dbc,2
9795,,Madeline,H,Parker,IN,f,,2011-10-26 00:00:00,08624f65-c977-470e-b1c2-09074d889dda,1
9796,,Sophia,E,Parker,IN,f,,2013-11-24 00:00:00,3c875752-044d-455a-b073-e0544364f756,1
9797,,Mary,,Parker,IN,f,,2014-05-22 00:00:00,24f39732-9148-448b-9d2b-093e4fdb3b65,2
9798,,Deanna,K,Romero,IN,f,,2013-09-29 00:00:00,24688b9c-160a-4e50-81ae-638258eabf51,2
9799,,Amber,,Parker,IN,f,,2013-07-27 00:00:00,d91b1604-2061-4156-a56b-ced3df94b88d,0
9800,,Deanna,A,Navarro,IN,f,,2014-05-17 00:00:00,93f5730b-64ea-445f-aaff-bb62898f7c3e,0
9801,,Deanna,E,Gutierrez,IN,f,,2013-03-03 00:00:00,d4f78483-a756-41da-b7f1-6400dcd43d27,2
9802,,Courtney,,Parker,IN,f,,2014-04-26 00:00:00,1d7bcf3d-e3e0-4f9d-b6c8-262e6f548497,0
9803,,Jenna,A,Parker,IN,f,,2012-01-16 00:00:00,c31529d9-23ff-4cde-bf8a-50d6529f207d,0
9804,,Jordan,,Parker,IN,f,,2013-12-01 00:00:00,1c2740d3-5767-4ccf-b84f-b6421b8d371e,1
9805,,Deanna,E,Torres,IN,f,,2014-01-31 00:00:00,46c826a6-d0e7-4501-88fe-4544d186e925,1
9806,,Sierra,J,Parker,IN,f,,2012-05-29 00:00:00,7fadf9a8-1f51-4e6c-89c1-3e186e8a4098,0
9807,,Bailey,A,Parker,IN,f,,2013-07-13 00:00:00,3e84d223-a4e9-451b-9970-34562cd2cf09,2
9808,,Deanna,,Dominguez,IN,f,,2013-10-27 00:00:00,27343ebf-16bf-4c66-a8c4-8a5cd9130be9,0
9809,,Gabriella,,Parker,IN,f,,2012-07-02 00:00:00,f1f974e4-27ff-4a80-80ca-965b070b242a,0
9810,,Deanna,,Gill,IN,f,,2013-09-08 00:00:00,9fcb5579-659c-424d-98fb-ed768b2cbba6,0
9811,,Sara,,Parker,IN,f,,2014-05-07 00:00:00,19dfea6a-8d89-4165-97bd-94c3b79a5b36,0
9812,,Jada,L,Parker,IN,f,,2014-05-02 00:00:00,2414c03d-899a-4889-a4f7-ea25d4682558,2
9813,,Deanna,R,Vazquez,IN,f,,2014-05-27 00:00:00,baad9aa7-fe72-4cb3-96b8-085ea2cb328d,2
9814,,Katelyn,,Parker,IN,f,,2012-03-29 00:00:00,fff579a8-900b-4fae-805d-e0585601ac1c,0
9815,,Savannah,H,Parker,IN,f,,2014-04-06 00:00:00,992e6797-e4b6-4236-b2ce-64cdd1912d5a,0
9816,,Deanna,,Blanco,IN,f,,2014-06-24 00:00:00,387a6b20-ffe6-4364-8116-ea1c1c3bcf18,1
9817,,Kaylee,M,Parker,IN,f,,2014-02-20 00:00:00,3d7a2af7-11cb-45c4-9411-f8dead04a336,0
9818,,Arturo,,Yang,IN,f,,2013-12-22 00:00:00,8b33a036-47f2-412c-a77a-dcd9bf4d68a7,0
9819,,Deanna,W,Serrano,IN,f,,2013-03-06 00:00:00,6ef1d3aa-e408-4bdc-8a3c-4ec229d88ebf,2
9820,,Deanna,D,Ramos,IN,f,,2012-03-16 00:00:00,951a6df2-c9f1-4f9b-ab42-1ca83b911c4d,1
9821,,Allison,,Parker,IN,f,,2014-03-06 00:00:00,30194c6a-030b-4ade-a487-d08c5fcd8edd,0
9822,,Deanna,,Suarez,IN,f,,2014-05-05 00:00:00,b5bb2a4b-02ec-4abd-be69-8adebe22a63d,1
9823,,Deanna,H,Schmidt,IN,f,,2012-04-06 00:00:00,c03cd11b-4d52-4438-914e-4e1fbb25b8b4,0
9824,,Maria,N,Gonzalez,IN,f,,2014-02-20 00:00:00,96ca2e1f-39a8-46dd-ab2e-fa8402497cbc,1
9825,,Gabrielle,,Gonzalez,IN,f,,2013-09-05 00:00:00,1f6c6455-ef65-445b-9fce-6f8e907e46aa,0
